total_runs,wickets,target,balls_left,won,current_run_rate,required_run_rate
87.0,5.0,203,62.0,0,9.0,19.645161290322584
88.0,5.0,203,61.0,0,8.949152542372882,19.9672131147541
89.0,5.0,203,60.0,0,8.9,20.3
90.0,5.0,203,59.0,0,8.852459016393443,20.64406779661017
90.0,5.0,203,58.0,0,8.70967741935484,21.0
90.0,5.0,203,57.0,0,8.571428571428571,21.36842105263158
92.0,5.0,203,56.0,0,8.625,21.75
96.0,5.0,203,55.0,0,8.861538461538462,22.145454545454545
97.0,5.0,203,54.0,0,8.818181818181818,22.555555555555554
98.0,5.0,203,53.0,0,8.776119402985074,22.9811320754717
99.0,5.0,203,52.0,0,8.735294117647058,23.423076923076923
100.0,5.0,203,51.0,0,8.695652173913043,23.88235294117647
101.0,5.0,203,50.0,0,8.657142857142857,24.36
102.0,5.0,203,49.0,0,8.619718309859156,24.85714285714286
106.0,5.0,203,48.0,0,8.833333333333334,25.375
106.0,5.0,203,47.0,0,8.712328767123289,25.914893617021278
112.0,5.0,203,46.0,0,9.08108108108108,26.478260869565215
112.0,5.0,203,45.0,0,8.96,27.066666666666666
113.0,5.0,203,44.0,0,8.921052631578949,27.68181818181818
114.0,5.0,203,43.0,0,8.883116883116884,28.32558139534884
116.0,5.0,203,42.0,0,8.923076923076923,29.0
117.0,5.0,203,41.0,0,8.886075949367088,29.70731707317073
121.0,5.0,203,40.0,0,9.075,30.450000000000003
121.0,5.0,203,39.0,0,8.962962962962962,31.230769230769234
125.0,5.0,203,38.0,0,9.146341463414634,32.05263157894737
125.0,6.0,203,37.0,0,9.036144578313253,32.91891891891892
126.0,6.0,203,36.0,0,9.0,33.833333333333336
127.0,6.0,203,35.0,0,8.964705882352941,34.8
131.0,6.0,203,35.0,0,9.247058823529413,34.8
133.0,6.0,203,34.0,0,9.279069767441861,35.82352941176471
133.0,6.0,203,33.0,0,9.172413793103448,36.90909090909091
134.0,6.0,203,32.0,0,9.136363636363637,38.0625
138.0,6.0,203,31.0,0,9.303370786516854,39.29032258064517
138.0,7.0,203,30.0,0,9.200000000000001,40.6
138.0,7.0,203,29.0,0,9.098901098901099,42.0
139.0,7.0,203,28.0,0,9.065217391304348,43.5
140.0,7.0,203,27.0,0,9.032258064516128,45.11111111111111
140.0,8.0,203,26.0,0,8.936170212765957,46.84615384615385
140.0,8.0,203,25.0,0,8.842105263157894,48.72
141.0,8.0,203,24.0,0,8.8125,50.75
142.0,8.0,203,23.0,0,8.783505154639174,52.95652173913043
142.0,8.0,203,22.0,0,8.693877551020408,55.36363636363636
142.0,9.0,203,23.0,0,8.783505154639174,52.95652173913043
142.0,10.0,203,22.0,0,8.693877551020408,55.36363636363636
4.0,0.0,186,119.0,0,24.0,9.378151260504202
4.0,0.0,186,118.0,0,12.0,9.457627118644067
4.0,0.0,186,117.0,0,8.0,9.538461538461538
4.0,0.0,186,116.0,0,6.0,9.620689655172413
4.0,0.0,186,115.0,0,4.800000000000001,9.704347826086956
8.0,0.0,186,114.0,0,8.0,9.789473684210526
8.0,0.0,186,113.0,0,6.857142857142857,9.876106194690266
12.0,0.0,186,112.0,0,9.0,9.964285714285715
13.0,0.0,186,111.0,0,8.666666666666666,10.054054054054054
14.0,0.0,186,110.0,0,8.399999999999999,10.145454545454545
18.0,0.0,186,109.0,0,9.818181818181818,10.238532110091743
19.0,0.0,186,108.0,0,9.5,10.333333333333334
20.0,0.0,186,107.0,0,9.230769230769232,10.429906542056074
20.0,0.0,186,106.0,0,8.571428571428571,10.528301886792454
22.0,0.0,186,105.0,0,8.799999999999999,10.628571428571428
23.0,0.0,186,104.0,0,8.625,10.730769230769232
27.0,0.0,186,103.0,0,9.529411764705882,10.83495145631068
27.0,0.0,186,102.0,0,9.0,10.941176470588236
27.0,0.0,186,101.0,0,8.526315789473685,11.04950495049505
27.0,0.0,186,100.0,0,8.100000000000001,11.16
27.0,0.0,186,99.0,0,7.714285714285715,11.272727272727273
27.0,0.0,186,98.0,0,7.363636363636363,11.387755102040817
31.0,0.0,186,97.0,0,8.08695652173913,11.505154639175258
32.0,0.0,186,96.0,0,8.0,11.625
33.0,0.0,186,95.0,0,7.92,11.747368421052633
34.0,0.0,186,95.0,0,8.16,11.747368421052633
35.0,0.0,186,94.0,0,8.076923076923077,11.872340425531915
35.0,0.0,186,93.0,0,7.777777777777778,12.0
35.0,0.0,186,92.0,0,7.5,12.130434782608695
35.0,0.0,186,91.0,0,7.241379310344827,12.263736263736263
35.0,0.0,186,90.0,0,7.0,12.400000000000002
36.0,0.0,186,89.0,0,6.967741935483872,12.53932584269663
37.0,0.0,186,88.0,0,6.9375,12.681818181818183
37.0,0.0,186,87.0,0,6.727272727272727,12.827586206896552
37.0,0.0,186,86.0,0,6.529411764705882,12.97674418604651
37.0,0.0,186,85.0,0,6.342857142857143,13.129411764705884
41.0,0.0,186,84.0,0,6.833333333333333,13.285714285714286
41.0,1.0,186,83.0,0,6.648648648648649,13.44578313253012
42.0,1.0,186,83.0,0,6.8108108108108105,13.44578313253012
46.0,1.0,186,82.0,0,7.2631578947368425,13.609756097560975
47.0,1.0,186,81.0,0,7.23076923076923,13.777777777777779
48.0,1.0,186,80.0,0,7.199999999999999,13.950000000000001
48.0,1.0,186,79.0,0,7.024390243902438,14.126582278481013
48.0,1.0,186,78.0,0,6.857142857142857,14.307692307692307
48.0,1.0,186,77.0,0,6.697674418604651,14.493506493506494
50.0,1.0,186,76.0,0,6.818181818181818,14.684210526315788
51.0,1.0,186,75.0,0,6.8,14.879999999999999
52.0,1.0,186,74.0,0,6.782608695652174,15.08108108108108
53.0,1.0,186,73.0,0,6.76595744680851,15.287671232876711
54.0,1.0,186,72.0,0,6.75,15.5
55.0,1.0,186,71.0,0,6.73469387755102,15.71830985915493
55.0,2.0,186,71.0,0,6.73469387755102,15.71830985915493
55.0,2.0,186,70.0,0,6.6000000000000005,15.942857142857143
55.0,2.0,186,69.0,0,6.470588235294118,16.17391304347826
55.0,2.0,186,68.0,0,6.346153846153847,16.411764705882355
59.0,2.0,186,67.0,0,6.679245283018868,16.65671641791045
60.0,2.0,186,66.0,0,6.666666666666667,16.90909090909091
61.0,2.0,186,65.0,0,6.654545454545454,17.16923076923077
61.0,2.0,186,64.0,0,6.535714285714285,17.4375
61.0,3.0,186,63.0,0,6.421052631578947,17.714285714285715
62.0,3.0,186,62.0,0,6.413793103448276,18.0
63.0,3.0,186,61.0,0,6.40677966101695,18.295081967213115
64.0,3.0,186,60.0,0,6.4,18.6
65.0,3.0,186,59.0,0,6.39344262295082,18.915254237288135
66.0,3.0,186,58.0,0,6.387096774193548,19.241379310344826
67.0,3.0,186,57.0,0,6.380952380952381,19.57894736842105
68.0,3.0,186,56.0,0,6.375,19.92857142857143
69.0,3.0,186,55.0,0,6.36923076923077,20.29090909090909
69.0,3.0,186,54.0,0,6.2727272727272725,20.666666666666668
69.0,4.0,186,53.0,0,6.179104477611941,21.056603773584907
70.0,4.0,186,52.0,0,6.1764705882352935,21.461538461538463
71.0,4.0,186,51.0,0,6.17391304347826,21.88235294117647
72.0,4.0,186,50.0,0,6.171428571428571,22.32
78.0,4.0,186,49.0,0,6.591549295774648,22.775510204081634
78.0,4.0,186,48.0,0,6.5,23.25
80.0,4.0,186,47.0,0,6.575342465753424,23.74468085106383
81.0,4.0,186,46.0,0,6.567567567567567,24.26086956521739
82.0,4.0,186,45.0,0,6.56,24.800000000000004
86.0,4.0,186,44.0,0,6.789473684210526,25.363636363636367
87.0,4.0,186,43.0,0,6.779220779220779,25.95348837209302
88.0,4.0,186,42.0,0,6.769230769230769,26.571428571428573
89.0,4.0,186,41.0,0,6.759493670886076,27.21951219512195
90.0,4.0,186,40.0,0,6.75,27.900000000000002
90.0,5.0,186,39.0,0,6.666666666666667,28.615384615384613
90.0,5.0,186,38.0,0,6.585365853658537,29.368421052631575
90.0,5.0,186,37.0,0,6.506024096385541,30.16216216216216
90.0,5.0,186,36.0,0,6.428571428571429,31.0
94.0,5.0,186,35.0,0,6.635294117647059,31.885714285714286
95.0,5.0,186,34.0,0,6.627906976744185,32.82352941176471
101.0,5.0,186,33.0,0,6.9655172413793105,33.81818181818182
102.0,5.0,186,32.0,0,6.954545454545455,34.875
106.0,5.0,186,31.0,0,7.146067415730338,36.0
107.0,5.0,186,30.0,0,7.133333333333333,37.2
107.0,5.0,186,29.0,0,7.054945054945055,38.48275862068965
111.0,5.0,186,29.0,0,7.318681318681319,38.48275862068965
112.0,5.0,186,28.0,0,7.304347826086957,39.85714285714286
116.0,5.0,186,27.0,0,7.483870967741936,41.333333333333336
117.0,5.0,186,26.0,0,7.468085106382979,42.92307692307693
123.0,5.0,186,25.0,0,7.768421052631579,44.64
129.0,5.0,186,24.0,0,8.0625,46.5
130.0,5.0,186,23.0,0,8.041237113402062,48.52173913043478
131.0,5.0,186,22.0,0,8.020408163265307,50.727272727272734
133.0,5.0,186,21.0,0,8.06060606060606,53.142857142857146
137.0,5.0,186,20.0,0,8.22,55.800000000000004
141.0,5.0,186,19.0,0,8.376237623762375,58.73684210526315
143.0,5.0,186,18.0,0,8.411764705882351,62.0
144.0,5.0,186,17.0,0,8.388349514563107,65.64705882352942
145.0,5.0,186,16.0,0,8.365384615384615,69.75
149.0,5.0,186,15.0,0,8.514285714285714,74.4
150.0,5.0,186,14.0,0,8.49056603773585,79.71428571428572
151.0,5.0,186,13.0,0,8.46728971962617,85.84615384615385
152.0,5.0,186,12.0,0,8.444444444444445,93.0
153.0,5.0,186,11.0,0,8.422018348623853,101.45454545454547
153.0,5.0,186,10.0,0,8.345454545454546,111.60000000000001
153.0,5.0,186,9.0,0,8.27027027027027,124.0
159.0,5.0,186,8.0,0,8.517857142857142,139.5
159.0,5.0,186,7.0,0,8.442477876106194,159.42857142857144
165.0,5.0,186,6.0,0,8.68421052631579,186.0
166.0,5.0,186,5.0,0,8.660869565217393,223.20000000000002
167.0,5.0,186,5.0,0,8.71304347826087,223.20000000000002
173.0,5.0,186,4.0,0,8.948275862068966,279.0
173.0,6.0,186,3.0,0,8.871794871794872,372.0
173.0,7.0,186,2.0,0,8.796610169491526,558.0
175.0,7.0,186,1.0,0,8.823529411764707,1116.0
176.0,7.0,186,0.0,0,8.799999999999999,1116.0
0.0,0.0,161,119.0,1,0.0,8.117647058823529
1.0,0.0,161,118.0,1,3.0,8.1864406779661
1.0,0.0,161,117.0,1,2.0,8.256410256410255
1.0,0.0,161,116.0,1,1.5,8.327586206896552
1.0,0.0,161,115.0,1,1.2000000000000002,8.399999999999999
7.0,0.0,161,114.0,1,7.0,8.473684210526315
8.0,0.0,161,113.0,1,6.857142857142857,8.548672566371682
9.0,0.0,161,112.0,1,6.75,8.625
10.0,0.0,161,111.0,1,6.666666666666667,8.702702702702704
10.0,0.0,161,110.0,1,6.0,8.781818181818181
10.0,0.0,161,109.0,1,5.454545454545454,8.862385321100918
11.0,0.0,161,108.0,1,5.5,8.944444444444445
12.0,0.0,161,107.0,1,5.538461538461538,9.02803738317757
16.0,0.0,161,107.0,1,7.384615384615385,9.02803738317757
16.0,0.0,161,106.0,1,6.857142857142857,9.11320754716981
17.0,0.0,161,105.0,1,6.8,9.200000000000001
17.0,0.0,161,104.0,1,6.375,9.288461538461538
19.0,0.0,161,103.0,1,6.705882352941177,9.37864077669903
19.0,1.0,161,102.0,1,6.333333333333334,9.470588235294118
19.0,1.0,161,101.0,1,6.0,9.564356435643564
20.0,1.0,161,100.0,1,6.0,9.66
24.0,1.0,161,99.0,1,6.857142857142857,9.757575757575758
24.0,1.0,161,98.0,1,6.545454545454545,9.857142857142858
24.0,1.0,161,97.0,1,6.260869565217391,9.958762886597938
28.0,1.0,161,96.0,1,7.0,10.0625
28.0,1.0,161,95.0,1,6.720000000000001,10.16842105263158
28.0,1.0,161,94.0,1,6.461538461538462,10.27659574468085
29.0,1.0,161,93.0,1,6.444444444444445,10.387096774193548
29.0,1.0,161,92.0,1,6.214285714285715,10.5
29.0,1.0,161,91.0,1,6.0,10.615384615384615
32.0,1.0,161,90.0,1,6.4,10.733333333333334
33.0,1.0,161,89.0,1,6.387096774193548,10.853932584269662
33.0,1.0,161,89.0,1,6.387096774193548,10.853932584269662
39.0,1.0,161,88.0,1,7.3125,10.977272727272727
40.0,1.0,161,87.0,1,7.272727272727273,11.10344827586207
44.0,1.0,161,86.0,1,7.764705882352942,11.232558139534884
44.0,1.0,161,85.0,1,7.542857142857143,11.36470588235294
48.0,1.0,161,84.0,1,8.0,11.5
49.0,1.0,161,83.0,1,7.945945945945946,11.638554216867469
50.0,1.0,161,82.0,1,7.894736842105264,11.78048780487805
51.0,1.0,161,81.0,1,7.846153846153847,11.925925925925926
52.0,1.0,161,80.0,1,7.800000000000001,12.075000000000001
53.0,1.0,161,79.0,1,7.7560975609756095,12.227848101265824
54.0,1.0,161,78.0,1,7.714285714285715,12.384615384615387
55.0,1.0,161,77.0,1,7.674418604651163,12.545454545454545
56.0,1.0,161,77.0,1,7.813953488372094,12.545454545454545
60.0,1.0,161,76.0,1,8.181818181818182,12.710526315789473
60.0,1.0,161,75.0,1,8.0,12.879999999999999
61.0,1.0,161,74.0,1,7.956521739130434,13.054054054054056
62.0,1.0,161,73.0,1,7.914893617021276,13.232876712328768
63.0,1.0,161,72.0,1,7.875,13.416666666666668
63.0,2.0,161,71.0,1,7.714285714285715,13.605633802816902
63.0,2.0,161,70.0,1,7.5600000000000005,13.799999999999999
63.0,3.0,161,69.0,1,7.411764705882353,14.0
64.0,3.0,161,68.0,1,7.384615384615385,14.205882352941178
64.0,3.0,161,67.0,1,7.245283018867925,14.417910447761194
64.0,3.0,161,66.0,1,7.111111111111111,14.636363636363637
65.0,3.0,161,65.0,1,7.090909090909092,14.861538461538462
65.0,3.0,161,64.0,1,6.964285714285715,15.09375
69.0,3.0,161,63.0,1,7.2631578947368425,15.333333333333332
73.0,3.0,161,62.0,1,7.551724137931034,15.580645161290322
74.0,3.0,161,61.0,1,7.525423728813559,15.836065573770492
74.0,3.0,161,60.0,1,7.4,16.099999999999998
74.0,3.0,161,59.0,1,7.278688524590164,16.3728813559322
75.0,3.0,161,59.0,1,7.3770491803278695,16.3728813559322
75.0,3.0,161,58.0,1,7.258064516129032,16.655172413793103
75.0,3.0,161,57.0,1,7.142857142857142,16.94736842105263
75.0,3.0,161,56.0,1,7.03125,17.25
75.0,3.0,161,55.0,1,6.9230769230769225,17.563636363636363
75.0,3.0,161,54.0,1,6.818181818181818,17.88888888888889
75.0,3.0,161,53.0,1,6.716417910447761,18.22641509433962
76.0,3.0,161,52.0,1,6.705882352941177,18.576923076923077
82.0,3.0,161,51.0,1,7.130434782608695,18.941176470588236
83.0,3.0,161,50.0,1,7.114285714285714,19.32
84.0,3.0,161,49.0,1,7.098591549295774,19.714285714285715
85.0,3.0,161,48.0,1,7.083333333333334,20.125
85.0,3.0,161,47.0,1,6.986301369863014,20.5531914893617
85.0,3.0,161,46.0,1,6.891891891891892,21.0
85.0,3.0,161,45.0,1,6.8,21.46666666666667
85.0,3.0,161,44.0,1,6.710526315789474,21.954545454545453
86.0,3.0,161,43.0,1,6.7012987012987,22.46511627906977
92.0,3.0,161,42.0,1,7.076923076923077,23.0
96.0,3.0,161,41.0,1,7.291139240506329,23.5609756097561
96.0,3.0,161,40.0,1,7.199999999999999,24.150000000000002
96.0,3.0,161,39.0,1,7.111111111111111,24.769230769230774
97.0,3.0,161,38.0,1,7.097560975609756,25.421052631578945
98.0,3.0,161,37.0,1,7.0843373493975905,26.108108108108112
99.0,3.0,161,36.0,1,7.071428571428571,26.833333333333336
100.0,3.0,161,35.0,1,7.0588235294117645,27.599999999999998
101.0,3.0,161,34.0,1,7.046511627906977,28.411764705882355
102.0,3.0,161,33.0,1,7.034482758620689,29.272727272727273
106.0,3.0,161,32.0,1,7.2272727272727275,30.1875
106.0,3.0,161,31.0,1,7.146067415730338,31.161290322580644
112.0,3.0,161,30.0,1,7.466666666666667,32.199999999999996
113.0,3.0,161,29.0,1,7.450549450549451,33.310344827586206
113.0,3.0,161,28.0,1,7.369565217391304,34.5
114.0,3.0,161,27.0,1,7.35483870967742,35.77777777777778
114.0,4.0,161,26.0,1,7.276595744680852,37.15384615384615
115.0,4.0,161,25.0,1,7.2631578947368425,38.64
115.0,4.0,161,24.0,1,7.1875,40.25
116.0,4.0,161,23.0,1,7.175257731958762,42.0
122.0,4.0,161,22.0,1,7.469387755102041,43.90909090909091
123.0,4.0,161,21.0,1,7.454545454545455,46.0
129.0,4.0,161,20.0,1,7.74,48.300000000000004
129.0,4.0,161,19.0,1,7.663366336633663,50.84210526315789
129.0,5.0,161,18.0,1,7.588235294117647,53.66666666666667
129.0,5.0,161,17.0,1,7.514563106796118,56.82352941176471
130.0,5.0,161,16.0,1,7.5,60.375
131.0,5.0,161,15.0,1,7.485714285714286,64.39999999999999
133.0,5.0,161,14.0,1,7.528301886792454,69.0
134.0,5.0,161,13.0,1,7.5140186915887845,74.3076923076923
140.0,5.0,161,12.0,1,7.777777777777778,80.5
144.0,5.0,161,11.0,1,7.926605504587156,87.81818181818181
145.0,5.0,161,11.0,1,7.9816513761467895,87.81818181818181
146.0,5.0,161,10.0,1,7.963636363636365,96.60000000000001
147.0,5.0,161,9.0,1,7.945945945945946,107.33333333333334
148.0,5.0,161,8.0,1,7.928571428571429,120.75
154.0,5.0,161,7.0,1,8.176991150442477,138.0
156.0,5.0,161,6.0,1,8.210526315789474,161.0
160.0,5.0,161,5.0,1,8.347826086956522,193.20000000000002
160.0,6.0,161,4.0,1,8.275862068965518,241.5
164.0,6.0,161,3.0,1,8.410256410256409,322.0
1.0,0.0,214,119.0,0,6.0,10.789915966386555
1.0,0.0,214,118.0,0,3.0,10.881355932203391
2.0,0.0,214,117.0,0,4.0,10.974358974358974
2.0,0.0,214,116.0,0,3.0,11.068965517241379
6.0,0.0,214,115.0,0,7.199999999999999,11.165217391304347
7.0,0.0,214,114.0,0,7.0,11.263157894736842
13.0,0.0,214,113.0,0,11.142857142857142,11.36283185840708
17.0,0.0,214,112.0,0,12.75,11.464285714285715
17.0,0.0,214,111.0,0,11.333333333333332,11.567567567567568
18.0,0.0,214,110.0,0,10.8,11.672727272727274
22.0,0.0,214,109.0,0,12.0,11.779816513761467
23.0,0.0,214,108.0,0,11.5,11.88888888888889
24.0,0.0,214,107.0,0,11.076923076923077,12.0
24.0,1.0,214,106.0,0,10.285714285714285,12.113207547169813
24.0,1.0,214,105.0,0,9.600000000000001,12.228571428571428
24.0,1.0,214,104.0,0,9.0,12.346153846153845
25.0,1.0,214,103.0,0,8.823529411764707,12.466019417475728
26.0,1.0,214,102.0,0,8.666666666666666,12.588235294117649
26.0,1.0,214,101.0,0,8.210526315789474,12.712871287128714
26.0,1.0,214,100.0,0,7.800000000000001,12.84
26.0,1.0,214,99.0,0,7.428571428571429,12.96969696969697
26.0,2.0,214,98.0,0,7.090909090909092,13.10204081632653
26.0,2.0,214,97.0,0,6.782608695652174,13.237113402061857
27.0,2.0,214,96.0,0,6.75,13.375
31.0,2.0,214,95.0,0,7.4399999999999995,13.51578947368421
32.0,2.0,214,94.0,0,7.384615384615385,13.659574468085108
33.0,2.0,214,93.0,0,7.333333333333334,13.806451612903228
33.0,2.0,214,92.0,0,7.071428571428571,13.956521739130435
33.0,2.0,214,91.0,0,6.827586206896552,14.10989010989011
35.0,2.0,214,90.0,0,7.0,14.266666666666666
35.0,2.0,214,89.0,0,6.774193548387098,14.426966292134832
36.0,2.0,214,89.0,0,6.967741935483872,14.426966292134832
37.0,2.0,214,88.0,0,6.9375,14.59090909090909
38.0,2.0,214,87.0,0,6.90909090909091,14.75862068965517
39.0,2.0,214,86.0,0,6.88235294117647,14.930232558139535
40.0,2.0,214,85.0,0,6.857142857142857,15.105882352941176
41.0,2.0,214,84.0,0,6.833333333333333,15.285714285714285
45.0,2.0,214,83.0,0,7.297297297297297,15.46987951807229
46.0,2.0,214,82.0,0,7.2631578947368425,15.658536585365855
47.0,2.0,214,81.0,0,7.23076923076923,15.851851851851853
53.0,2.0,214,80.0,0,7.949999999999999,16.049999999999997
59.0,2.0,214,79.0,0,8.634146341463413,16.253164556962023
63.0,2.0,214,78.0,0,9.0,16.46153846153846
63.0,2.0,214,77.0,0,8.790697674418604,16.675324675324674
64.0,2.0,214,76.0,0,8.727272727272727,16.894736842105264
70.0,2.0,214,75.0,0,9.333333333333334,17.12
70.0,2.0,214,74.0,0,9.130434782608695,17.351351351351354
71.0,2.0,214,73.0,0,9.063829787234043,17.589041095890412
72.0,2.0,214,72.0,0,9.0,17.833333333333336
73.0,2.0,214,71.0,0,8.938775510204081,18.08450704225352
74.0,2.0,214,71.0,0,9.061224489795919,18.08450704225352
75.0,2.0,214,70.0,0,9.0,18.34285714285714
77.0,2.0,214,69.0,0,9.058823529411764,18.608695652173914
77.0,2.0,214,68.0,0,8.884615384615385,18.88235294117647
78.0,2.0,214,67.0,0,8.830188679245282,19.16417910447761
79.0,2.0,214,66.0,0,8.777777777777779,19.454545454545453
83.0,2.0,214,65.0,0,9.054545454545455,19.753846153846155
87.0,2.0,214,65.0,0,9.49090909090909,19.753846153846155
88.0,2.0,214,64.0,0,9.428571428571429,20.0625
88.0,2.0,214,63.0,0,9.263157894736842,20.38095238095238
89.0,2.0,214,62.0,0,9.206896551724139,20.70967741935484
89.0,3.0,214,61.0,0,9.050847457627118,21.049180327868854
90.0,3.0,214,60.0,0,9.0,21.400000000000002
93.0,3.0,214,59.0,0,9.147540983606557,21.762711864406782
94.0,3.0,214,58.0,0,9.096774193548388,22.137931034482758
94.0,3.0,214,57.0,0,8.952380952380953,22.526315789473685
94.0,4.0,214,56.0,0,8.8125,22.92857142857143
95.0,4.0,214,55.0,0,8.769230769230768,23.345454545454547
96.0,4.0,214,54.0,0,8.727272727272727,23.77777777777778
97.0,4.0,214,53.0,0,8.686567164179104,24.226415094339625
98.0,4.0,214,53.0,0,8.776119402985074,24.226415094339625
99.0,4.0,214,52.0,0,8.735294117647058,24.69230769230769
100.0,4.0,214,51.0,0,8.695652173913043,25.176470588235297
101.0,4.0,214,50.0,0,8.657142857142857,25.68
103.0,4.0,214,49.0,0,8.704225352112676,26.20408163265306
105.0,4.0,214,48.0,0,8.75,26.75
105.0,5.0,214,47.0,0,8.63013698630137,27.319148936170215
106.0,5.0,214,47.0,0,8.712328767123289,27.319148936170215
108.0,5.0,214,46.0,0,8.756756756756756,27.91304347826087
109.0,5.0,214,45.0,0,8.72,28.53333333333333
115.0,5.0,214,44.0,0,9.078947368421051,29.18181818181818
119.0,5.0,214,43.0,0,9.272727272727273,29.86046511627907
120.0,5.0,214,42.0,0,9.230769230769232,30.57142857142857
121.0,5.0,214,41.0,0,9.189873417721518,31.31707317073171
123.0,5.0,214,40.0,0,9.225000000000001,32.099999999999994
124.0,5.0,214,39.0,0,9.185185185185185,32.92307692307692
130.0,5.0,214,38.0,0,9.512195121951219,33.78947368421053
131.0,5.0,214,37.0,0,9.46987951807229,34.70270270270271
133.0,5.0,214,36.0,0,9.5,35.66666666666667
134.0,5.0,214,35.0,0,9.458823529411765,36.68571428571428
135.0,5.0,214,34.0,0,9.41860465116279,37.76470588235294
137.0,5.0,214,33.0,0,9.448275862068964,38.90909090909091
137.0,5.0,214,32.0,0,9.340909090909092,40.125
138.0,5.0,214,31.0,0,9.303370786516854,41.41935483870968
139.0,5.0,214,30.0,0,9.266666666666667,42.800000000000004
139.0,5.0,214,29.0,0,9.164835164835164,44.275862068965516
143.0,5.0,214,28.0,0,9.326086956521738,45.85714285714286
144.0,5.0,214,27.0,0,9.29032258064516,47.55555555555556
150.0,5.0,214,26.0,0,9.574468085106382,49.38461538461538
151.0,5.0,214,25.0,0,9.536842105263158,51.36
151.0,6.0,214,24.0,0,9.4375,53.5
152.0,6.0,214,23.0,0,9.402061855670103,55.82608695652174
152.0,6.0,214,22.0,0,9.306122448979592,58.36363636363636
152.0,6.0,214,21.0,0,9.212121212121211,61.14285714285714
152.0,6.0,214,20.0,0,9.120000000000001,64.19999999999999
152.0,6.0,214,19.0,0,9.02970297029703,67.57894736842105
152.0,6.0,214,18.0,0,8.941176470588236,71.33333333333334
152.0,6.0,214,17.0,0,8.854368932038835,75.52941176470588
152.0,7.0,214,17.0,0,8.854368932038835,75.52941176470588
154.0,7.0,214,16.0,0,8.884615384615385,80.25
154.0,7.0,214,15.0,0,8.799999999999999,85.60000000000001
154.0,8.0,214,14.0,0,8.716981132075471,91.71428571428572
155.0,8.0,214,13.0,0,8.69158878504673,98.76923076923076
155.0,8.0,214,12.0,0,8.61111111111111,107.0
155.0,8.0,214,11.0,0,8.53211009174312,116.72727272727272
155.0,9.0,214,10.0,0,8.454545454545455,128.39999999999998
155.0,9.0,214,9.0,0,8.378378378378379,142.66666666666669
156.0,9.0,214,8.0,0,8.357142857142858,160.5
156.0,9.0,214,7.0,0,8.283185840707965,183.42857142857144
157.0,9.0,214,6.0,0,8.263157894736842,214.0
158.0,9.0,214,5.0,0,8.243478260869566,256.79999999999995
159.0,9.0,214,4.0,0,8.224137931034482,321.0
163.0,9.0,214,3.0,0,8.358974358974358,428.0
166.0,9.0,214,2.0,0,8.440677966101696,642.0
166.0,9.0,214,1.0,0,8.369747899159663,1284.0
166.0,9.0,214,0.0,0,8.3,1284.0
0.0,0.0,138,119.0,1,0.0,6.957983193277311
1.0,0.0,138,118.0,1,3.0,7.016949152542373
1.0,0.0,138,117.0,1,2.0,7.076923076923077
5.0,0.0,138,116.0,1,7.5,7.137931034482759
5.0,0.0,138,115.0,1,6.0,7.199999999999999
9.0,0.0,138,114.0,1,9.0,7.2631578947368425
13.0,0.0,138,113.0,1,11.142857142857142,7.327433628318584
13.0,0.0,138,112.0,1,9.75,7.392857142857143
14.0,0.0,138,111.0,1,9.333333333333334,7.45945945945946
14.0,0.0,138,110.0,1,8.399999999999999,7.527272727272727
14.0,0.0,138,109.0,1,7.636363636363637,7.5963302752293576
14.0,0.0,138,108.0,1,7.0,7.666666666666666
15.0,0.0,138,107.0,1,6.9230769230769225,7.738317757009345
15.0,0.0,138,106.0,1,6.428571428571429,7.811320754716981
19.0,0.0,138,105.0,1,7.6,7.885714285714286
19.0,1.0,138,104.0,1,7.125,7.961538461538462
21.0,1.0,138,103.0,1,7.411764705882353,8.03883495145631
21.0,1.0,138,102.0,1,7.0,8.117647058823529
21.0,1.0,138,101.0,1,6.631578947368421,8.198019801980198
21.0,1.0,138,100.0,1,6.300000000000001,8.28
22.0,1.0,138,99.0,1,6.2857142857142865,8.363636363636363
26.0,1.0,138,98.0,1,7.090909090909092,8.448979591836736
30.0,1.0,138,97.0,1,7.826086956521739,8.536082474226804
30.0,1.0,138,96.0,1,7.5,8.625
31.0,1.0,138,95.0,1,7.4399999999999995,8.715789473684211
35.0,1.0,138,94.0,1,8.076923076923077,8.808510638297872
41.0,1.0,138,93.0,1,9.11111111111111,8.903225806451612
42.0,1.0,138,92.0,1,9.0,9.0
42.0,1.0,138,91.0,1,8.689655172413794,9.098901098901099
43.0,1.0,138,90.0,1,8.6,9.200000000000001
49.0,1.0,138,89.0,1,9.483870967741936,9.303370786516854
49.0,1.0,138,89.0,1,9.483870967741936,9.303370786516854
53.0,1.0,138,88.0,1,9.9375,9.409090909090908
54.0,1.0,138,87.0,1,9.818181818181818,9.517241379310345
54.0,1.0,138,86.0,1,9.529411764705882,9.627906976744185
56.0,1.0,138,85.0,1,9.600000000000001,9.741176470588236
56.0,1.0,138,84.0,1,9.333333333333334,9.857142857142858
57.0,1.0,138,83.0,1,9.243243243243244,9.975903614457831
58.0,1.0,138,83.0,1,9.405405405405405,9.975903614457831
62.0,1.0,138,82.0,1,9.789473684210526,10.097560975609756
